route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
171,U. of Chicago/Hyde Park,6/1/23,275,57.6,0,6108
172,U. of Chicago/Kenwood,6/1/23,696.6,63,0,15452
192,U. of Chicago Hospitals Express,6/1/23,350,0,0,7701
201,Central/Ridge,6/1/23,1287.4,749.4,0,31319
206,Evanston Circulator,6/1/23,136.8,0,0,3009
1001,Shuttle/Special Event Route,6/1/23,56.6,58.4,106.8,1906
1,Bronzeville/Union Station,7/1/23,919.7,0,0,18394
2,Hyde Park Express,7/1/23,1715.6,0,0,34312
3,King Drive,7/1/23,10338.2,8075,6900.6,288543
4,Cottage Grove,7/1/23,10072.3,8587.3,6668.7,284394
X4,Cottage Grove Express,7/1/23,2103.9,0,0,42078
5,South Shore Night Bus,7/1/23,198.1,141.7,194.6,5837
6,Jackson Park Express,7/1/23,4638.3,4625.7,3795.5,138668
7,Harrison,7/1/23,2849.6,0,0,56992
8,Halsted,7/1/23,11515.8,9573.4,6805,319013
8A,South Halsted,7/1/23,1794.5,1508,1120.9,50155
9,Ashland,7/1/23,11730.8,13140,9686.7,358437
X9,Ashland Express,7/1/23,4725.2,0,0,94505
10,Museum of S & I,7/1/23,550.5,527.2,442.9,16303
11,Lincoln,7/1/23,1092.6,647.6,450.5,27792
12,Roosevelt,7/1/23,6829.3,4657.4,3395.3,180245
J14,Jeffery Jump,7/1/23,4993.4,2713.5,2146.7,126316
15,Jeffery Local,7/1/23,3704.8,3016,2049.5,101474
18,16th/18th,7/1/23,2485.9,1813.4,1265.7,66378
19,United Center Express,7/1/23,116.3,119.4,94.6,1359
20,Madison,7/1/23,9247.2,6503.4,5036.3,247679
21,Cermak,7/1/23,5858.6,4819.6,3078.7,159743
22,Clark,7/1/23,10077,9381.5,7519,293563
24,Wentworth,7/1/23,1338.6,0,0,26772
26,South Shore Express,7/1/23,2039.1,0,0,40783
28,Stony Island,7/1/23,2968.2,1652.9,1316.8,75530
29,State,7/1/23,6222.7,7762.8,4933.3,192868
30,South Chicago,7/1/23,1593.5,1225.1,650.1,41897
31,31st,7/1/23,356.6,0,0,7133
34,South Michigan,7/1/23,2231.5,1471.9,1462.2,60763
35,31st/35th,7/1/23,2899.1,1996.5,1623.9,77708
36,Broadway,7/1/23,8577.7,9085.3,7024.3,259126
37,Sedgwick,7/1/23,829.9,0,0,16598
39,Pershing,7/1/23,1279.3,546.1,371.7,30545
43,43rd,7/1/23,829.5,473.7,388,21287
44,Wallace-Racine,7/1/23,2060.8,1131.2,801.3,51680
47,47th,7/1/23,6183.3,4524.8,3378.6,166561
48,South Damen,7/1/23,446.6,0,0,8931
49,Western,7/1/23,10894.1,10443.4,7436.9,314721
49B,North Western,7/1/23,3737.7,2890.5,2348.1,103295
X49,Western Express,7/1/23,3364.3,0,0,67287
50,Damen,7/1/23,6160.8,4585.2,3163.5,165122
51,51st,7/1/23,995.2,705.1,466.1,26227
52,Kedzie,7/1/23,5585.9,4016.6,2794.3,148566
52A,South Kedzie,7/1/23,2470.6,1539.4,1127.5,63874
53,Pulaski,7/1/23,12126,9716.7,6447.5,329788
53A,South Pulaski,7/1/23,4575.6,2776.2,1874.4,116639
54,Cicero,7/1/23,6604.1,5338.6,3585.6,180287
54A,North Cicero/Skokie Blvd.,7/1/23,542.7,0,0,10853
54B,South Cicero,7/1/23,2245.6,1873.9,1147.4,61165
55,Garfield,7/1/23,5406.4,4268.4,3612.3,151143
55A,55th/Austin,7/1/23,121.9,0,0,2439
55N,55th/Narragansett,7/1/23,280.4,170.7,0,6462
56,Milwaukee,7/1/23,4941,3180.4,2846.7,131803
57,Laramie,7/1/23,1508.2,690.3,440.7,36260
59,59th/61st,7/1/23,2038.5,1281.7,0,47178
60,Blue Island/26th,7/1/23,6732.7,4502.9,3575.8,178623
62,Archer,7/1/23,6080.1,4741.1,3732.7,167703
62H,Archer/Harlem,7/1/23,787.9,381.6,0,17666
63,63rd,7/1/23,8121.3,6081.2,5306.9,224673
63W,West 63rd,7/1/23,1026.8,512.6,497.6,26084
65,Grand,7/1/23,5504.5,4741.3,3176.2,152853
66,Chicago,7/1/23,15426.5,12902.2,8470.3,423862
67,67th-69th-71st,7/1/23,5098.6,3812.6,2949.1,138731
68,Northwest Highway,7/1/23,731.8,374.7,258.6,18062
70,Division,7/1/23,5323.9,4193.4,3595.5,149017
71,71st/South Shore,7/1/23,4728.9,4227.6,3095.9,134291
72,North,7/1/23,9218.9,8117.5,6184.3,262072
73,Armitage,7/1/23,3283.7,2291.1,1531,86316
74,Fullerton,7/1/23,7646,6321.4,4432.4,211122
75,74th-75th,7/1/23,3975.8,2963.7,2405.9,108770
76,Diversey,7/1/23,7303,5574.7,3546,195209
77,Belmont,7/1/23,11920.2,8838.8,7040.1,324839
78,Montrose,7/1/23,4798.8,3463.6,3097,131875
79,79th,7/1/23,12567.9,10559.2,8100,352754
80,Irving Park,7/1/23,6477.6,4938.7,3953,177963
81,Lawrence,7/1/23,7671.5,5866.6,5139,213596
81W,West Lawrence,7/1/23,1273.7,734.7,574,32592
82,Kimball-Homan,7/1/23,9472.3,6876.7,5080.8,254314
84,Peterson,7/1/23,2114.2,1197.7,881.7,53563
85,Central,7/1/23,6592,4831.8,3882.1,179291
85A,North Central,7/1/23,395.3,244.1,0,9126
86,Narragansett/Ridgeland,7/1/23,1192.1,0,0,23842
87,87th,7/1/23,5636.2,4390.5,3394.2,155041
88,Higgins,7/1/23,804.4,422.5,307.2,20044
90,Harlem,7/1/23,3161.1,2488.1,1654.4,85588
91,Austin,7/1/23,3711.3,2563.7,1778.8,97718
92,Foster,7/1/23,4023.5,2789.5,2436.5,109036
93,California/Dodge,7/1/23,2704.6,1448.3,0,61333
94,California,7/1/23,6917.3,4227.2,3087.6,178008
95,95th,7/1/23,3115.7,2559.6,2034.1,87317
96,Lunt,7/1/23,558.7,0,0,11175
97,Skokie,7/1/23,2013.2,1591.1,1069.9,54638
100,Jeffery Manor Express,7/1/23,335.2,0,0,6704
103,West 103rd,7/1/23,1135.2,619.5,484.1,28707
106,East 103rd,7/1/23,675.2,296.1,203.4,16205
108,Halsted/95th,7/1/23,571.1,0,0,11422
111,111th/King Drive,7/1/23,1724.1,1029.1,840.6,44670
111A,Pullman Shuttle,7/1/23,243.9,167.2,122.2,6448
112,Vincennes/111th,7/1/23,862.4,508.9,350.6,21897
115,Pullman/115th,7/1/23,1632.3,941.6,768.7,41967
119,Michigan/119th,7/1/23,2121.9,1794.3,1208.4,58660
120,Ogilvie/Streeterville Express,7/1/23,258.6,0,0,5172
121,Union/Streeterville Express,7/1/23,371.8,0,0,7435
124,Navy Pier,7/1/23,1638,2085.4,1541.5,52435
125,Water Tower Express,7/1/23,530.6,0,0,10612
126,Jackson,7/1/23,2893.9,1761.6,1663.6,76667
130,Museum Campus,7/1/23,665.9,759.4,579,20589
134,Stockton/LaSalle Express,7/1/23,1187.9,0,0,23757
135,Clarendon/LaSalle Express,7/1/23,1371.4,0,0,27429
136,Sheridan/LaSalle Express,7/1/23,899.6,0,0,17992
143,Stockton/Michigan Express,7/1/23,652.9,0,0,13059
146,Inner Lake Shore/Michigan Express,7/1/23,9413.9,8645.3,6587.9,271032
147,Outer DuSable Lake Shore Express,7/1/23,8081.6,6272.2,5195.9,224168
148,Clarendon/Michigan Express,7/1/23,1237.1,0,0,24743
151,Sheridan,7/1/23,10787.1,11495.5,9144.6,328086
152,Addison,7/1/23,5639.6,3638.4,2891.9,148336
155,Devon,7/1/23,4568.7,3868.8,3115.2,129408
156,LaSalle,7/1/23,3084.2,0,0,61683
157,Streeterville/Taylor,7/1/23,3982.5,0,0,79650
165,West 65th,7/1/23,139,0,0,2780
169,69th-UPS Express,7/1/23,78.6,0,0,1571
171,U. of Chicago/Hyde Park,7/1/23,352.7,0,0,7054
172,U. of Chicago/Kenwood,7/1/23,801,0,0,16019
192,U. of Chicago Hospitals Express,7/1/23,364.7,0,0,7295
201,Central/Ridge,7/1/23,1102.5,549.3,0,24797
206,Evanston Circulator,7/1/23,134.6,0,0,2692
1001,Shuttle/Special Event Route,7/1/23,25.9,188.8,153.1,2380
643,IMD-Jackson  Shuttle,7/1/23,1264.1,0,0,7585
1,Bronzeville/Union Station,8/1/23,1043,0,0,23988
2,Hyde Park Express,8/1/23,1625.8,0,0,37394
3,King Drive,8/1/23,11039,9162.7,7619.6,321025
4,Cottage Grove,8/1/23,10511.1,9243.5,7236.7,307676
X4,Cottage Grove Express,8/1/23,2344.6,0,0,53925
5,South Shore Night Bus,8/1/23,198.2,209.4,181.7,6123
6,Jackson Park Express,8/1/23,4865.7,5022.5,4246.2,148985
7,Harrison,8/1/23,4110.7,0,0,94547
8,Halsted,8/1/23,13554.8,9341.6,6983.3,377060
8A,South Halsted,8/1/23,1910.5,1644.6,1162.4,55170
9,Ashland,8/1/23,12742,13020.5,10444.8,386926
X9,Ashland Express,8/1/23,5250.3,0,0,120758
10,Museum of S & I,8/1/23,502.1,393.2,376.2,14626
11,Lincoln,8/1/23,1170.8,669.3,467.8,31476
12,Roosevelt,8/1/23,7544.8,5142.2,4088.4,210453
J14,Jeffery Jump,8/1/23,5361.2,3119,2560.2,146023
15,Jeffery Local,8/1/23,3860.4,3162.1,2132.5,109967
18,16th/18th,8/1/23,2837.1,1774,1509.1,78385
19,United Center Express,8/1/23,58.7,96.2,64.7,776
20,Madison,8/1/23,9974.5,7350.6,5481.4,280741
21,Cermak,8/1/23,5865.6,4508.1,3445,166722
22,Clark,8/1/23,10339.5,9664.9,7782.9,307600
24,Wentworth,8/1/23,1470,0,0,33811
26,South Shore Express,8/1/23,2249,0,0,51728
28,Stony Island,8/1/23,3191.7,1656.9,1282.4,85166
29,State,8/1/23,6485.4,6901.2,4974.2,196666
30,South Chicago,8/1/23,1818.8,1228.6,728.8,49663
31,31st,8/1/23,482.6,0,0,11099
34,South Michigan,8/1/23,2509.8,1488.8,1335,69020
35,31st/35th,8/1/23,3212.6,2047.1,1678.5,88791
36,Broadway,8/1/23,9346,9627,8159.9,286106
37,Sedgwick,8/1/23,965.4,0,0,22205
39,Pershing,8/1/23,1403.7,470.8,426.8,35876
43,43rd,8/1/23,863.2,413.9,379.1,23025
44,Wallace-Racine,8/1/23,2222.1,1128.9,893.4,59196
47,47th,8/1/23,6941.2,4501.7,3738.8,192609
48,South Damen,8/1/23,566.6,0,0,13032
49,Western,8/1/23,11215.7,10634.6,8296,333683
49B,North Western,8/1/23,4018.3,3013.8,2725,115375
X49,Western Express,8/1/23,3968.8,0,0,91283
50,Damen,8/1/23,6965.3,4547.7,3288.6,191547
51,51st,8/1/23,1074.8,698.7,535.8,29659
52,Kedzie,8/1/23,6070.2,4298.4,2927,168515
52A,South Kedzie,8/1/23,2702.6,1636.5,1237.1,73655
53,Pulaski,8/1/23,13169.3,10089.7,7319.6,372530
53A,South Pulaski,8/1/23,5143,2686.2,1920.4,136716
54,Cicero,8/1/23,6863.7,5418.8,4490.8,197503
54A,North Cicero/Skokie Blvd.,8/1/23,559.8,0,0,12876
54B,South Cicero,8/1/23,2169.9,1936.2,1441.3,63418
55,Garfield,8/1/23,5616.9,4189.5,3607,160375
55A,55th/Austin,8/1/23,146.6,0,0,3371
55N,55th/Narragansett,8/1/23,332.6,167,0,8317
56,Milwaukee,8/1/23,5195.3,3030.8,2966.6,143481
57,Laramie,8/1/23,1668.2,771.1,523.9,43549
59,59th/61st,8/1/23,2160,1294.3,0,54856
60,Blue Island/26th,8/1/23,7996.1,4813,4189.9,219922
62,Archer,8/1/23,6591.3,4874.8,4152.3,187709
62H,Archer/Harlem,8/1/23,849,402.7,0,21138
63,63rd,8/1/23,8951.5,6457.8,5545.5,253897
63W,West 63rd,8/1/23,1082.4,501.6,483.1,28833
65,Grand,8/1/23,5687,4358.9,3349.2,161633
66,Chicago,8/1/23,16300.2,13234.7,9280.7,464967
67,67th-69th-71st,8/1/23,5467.5,3874.9,3182.1,153979
68,Northwest Highway,8/1/23,810.1,382.9,281.7,21291
70,Division,8/1/23,5795.2,4165.5,3762.1,165000
71,71st/South Shore,8/1/23,5093.1,3992.1,3352.5,146519
72,North,8/1/23,9680,9165.5,7399.4,288899
73,Armitage,8/1/23,3499.1,2452.8,1743.7,97265
74,Fullerton,8/1/23,8000.3,6503.7,4946.5,229808
75,74th-75th,8/1/23,4126.4,2864.9,2538.5,116521
76,Diversey,8/1/23,7515.5,5753.8,3921.3,211557
77,Belmont,8/1/23,12408.1,9134.6,7087.3,350274
78,Montrose,8/1/23,4865.1,3469.6,2885,137315
79,79th,8/1/23,12904.5,10517.6,8412.2,372524
80,Irving Park,8/1/23,7039.1,5300.7,4287.1,200250
81,Lawrence,8/1/23,7969.8,6160.6,5178.1,228660
81W,West Lawrence,8/1/23,1347,816.2,601.6,36651
82,Kimball-Homan,8/1/23,10342.6,6605.8,5259.2,285339
84,Peterson,8/1/23,2338.7,1242.7,923,62452
85,Central,8/1/23,7179.8,4950.1,4260.1,201976
85A,North Central,8/1/23,399.6,241.3,0,10156
86,Narragansett/Ridgeland,8/1/23,1471.7,0,0,33850
87,87th,8/1/23,5884.9,4489.5,3460.8,167153
88,Higgins,8/1/23,893.3,473.6,354.7,23858
90,Harlem,8/1/23,3275.6,2513.6,1779.5,92512
91,Austin,8/1/23,3950.9,2534.2,1880.6,108530
92,Foster,8/1/23,4149.1,2822.9,2414.2,116378
93,California/Dodge,8/1/23,2998.1,1501.9,0,74964
94,California,8/1/23,7681.6,4400.7,3446.3,208065
95,95th,8/1/23,3390.1,2699,2349.7,98168
96,Lunt,8/1/23,580.2,0,0,13345
97,Skokie,8/1/23,2077.5,1639.7,1133,58872
100,Jeffery Manor Express,8/1/23,392.8,0,0,9035
103,West 103rd,8/1/23,1199.1,663.5,588.8,32589
106,East 103rd,8/1/23,701.8,298.3,207.1,18163
108,Halsted/95th,8/1/23,613.4,0,0,14107
111,111th/King Drive,8/1/23,1895.2,1047,898.9,51373
111A,Pullman Shuttle,8/1/23,229.7,167.4,147.8,6543
112,Vincennes/111th,8/1/23,973.3,620.8,328.5,26183
115,Pullman/115th,8/1/23,1707.7,1045.3,890.6,47021
119,Michigan/119th,8/1/23,2281.6,1843.4,1339.1,65206
120,Ogilvie/Streeterville Express,8/1/23,270.6,0,0,6224
121,Union/Streeterville Express,8/1/23,368.4,0,0,8474
124,Navy Pier,8/1/23,1373.1,2161.4,1114.9,44687
125,Water Tower Express,8/1/23,544.5,0,0,12524
126,Jackson,8/1/23,3510.9,2088.3,1844.3,96481
128,Soldier Field Express,8/1/23,0,219.8,0,440
130,Museum Campus,8/1/23,647.7,786.7,632,20572
134,Stockton/LaSalle Express,8/1/23,1334.4,0,0,30691
135,Clarendon/LaSalle Express,8/1/23,1454,0,0,33443
136,Sheridan/LaSalle Express,8/1/23,968.1,0,0,22266
143,Stockton/Michigan Express,8/1/23,681.7,0,0,15680
146,Inner Lake Shore/Michigan Express,8/1/23,9907.3,8478.9,6278.2,286896
147,Outer DuSable Lake Shore Express,8/1/23,8225.6,6278.2,5524.1,236399
148,Clarendon/Michigan Express,8/1/23,1325.3,0,0,30483
151,Sheridan,8/1/23,10968.4,12580.9,9001.5,338604
152,Addison,8/1/23,6627.3,3812.3,3261.9,180725
155,Devon,8/1/23,4813.4,4088,3154.9,139681
156,LaSalle,8/1/23,3166.9,0,0,72840
157,Streeterville/Taylor,8/1/23,4555.7,0,0,104781
165,West 65th,8/1/23,165.1,0,0,3797
169,69th-UPS Express,8/1/23,77.1,6.5,0,1786
171,U. of Chicago/Hyde Park,8/1/23,358.6,54.3,0,8303
172,U. of Chicago/Kenwood,8/1/23,841.7,175.8,138.7,19813
192,U. of Chicago Hospitals Express,8/1/23,361.1,0,0,8305
201,Central/Ridge,8/1/23,1039.9,510,0,25958
206,Evanston Circulator,8/1/23,270.8,0,0,6229
1001,Shuttle/Special Event Route,8/1/23,39.3,252.3,24,2008
643,IMD-Jackson  Shuttle,8/1/23,1582.2,666,482,35956
1,Bronzeville/Union Station,9/1/23,1128.9,0,0,22578
2,Hyde Park Express,9/1/23,1598.5,0,0,31970
3,King Drive,9/1/23,12295.4,9600.3,7666.5,332243
4,Cottage Grove,9/1/23,11560.4,9847.4,6999.1,315440
X4,Cottage Grove Express,9/1/23,2851.7,0,0,57034
5,South Shore Night Bus,9/1/23,207.5,220.4,204.9,6276
6,Jackson Park Express,9/1/23,4957.6,5334.8,4324,147446
7,Harrison,9/1/23,5603.9,0,0,112077
8,Halsted,9/1/23,15928.8,10172.5,7413.6,406506
8A,South Halsted,9/1/23,2113.8,1673.5,1141.6,56352
9,Ashland,9/1/23,13891.9,14524.7,10736.3,404143
X9,Ashland Express,9/1/23,6108.6,0,0,122172
10,Museum of S & I,9/1/23,217.6,129.3,450.9,1466
11,Lincoln,9/1/23,1327.5,727.1,477,32571
12,Roosevelt,9/1/23,8692.4,6199,4356.3,226624
J14,Jeffery Jump,9/1/23,5790.5,3467.1,2421.8,145254
15,Jeffery Local,9/1/23,4520.2,3741.4,2398.1,121102
18,16th/18th,9/1/23,3381.9,2117.3,1588.5,86168
19,United Center Express,9/1/23,57.3,60.7,72.4,743
20,Madison,9/1/23,11066,7483.5,5897.9,288227
21,Cermak,9/1/23,6382.2,5206.6,3579.9,171577
22,Clark,9/1/23,10795.4,10151.4,7813.6,305733
24,Wentworth,9/1/23,1700.7,0,0,34014
26,South Shore Express,9/1/23,2473.3,0,0,49465
28,Stony Island,9/1/23,3617.4,1788,1302.9,87803
29,State,9/1/23,6526.9,6447.8,5378.3,189669
30,South Chicago,9/1/23,2277.2,1271.2,702,55409
31,31st,9/1/23,724.8,0,0,14497
34,South Michigan,9/1/23,3014.2,1871.9,1286.7,76077
35,31st/35th,9/1/23,3652.2,2319.3,1847.8,93880
36,Broadway,9/1/23,9135.2,9397.8,7975.5,269570
37,Sedgwick,9/1/23,1027,0,0,20541
39,Pershing,9/1/23,1548.1,561.6,426.6,35902
43,43rd,9/1/23,870.5,516.5,362.5,21804
44,Wallace-Racine,9/1/23,2498.9,1256.9,880.1,60663
47,47th,9/1/23,7767.9,5166.8,3872.5,200555
48,South Damen,9/1/23,779.5,0,0,15589
49,Western,9/1/23,12635.8,11654.9,8213.8,352060
49B,North Western,9/1/23,4318.1,3116.1,2524.9,114568
X49,Western Express,9/1/23,5026.6,0,0,100533
50,Damen,9/1/23,8270.4,4843.8,3025.1,204753
51,51st,9/1/23,1186.7,711,548.7,30033
52,Kedzie,9/1/23,6590.6,4286,3177.2,169128
52A,South Kedzie,9/1/23,2986.7,1600.1,1117.7,73323
53,Pulaski,9/1/23,14644,9803.6,7311.9,378457
53A,South Pulaski,9/1/23,6030.6,2818.3,1828.5,143846
54,Cicero,9/1/23,7115.7,5601.4,4436.8,192504
54A,North Cicero/Skokie Blvd.,9/1/23,603.2,0,0,12065
54B,South Cicero,9/1/23,2134,1982.9,1364,59415
55,Garfield,9/1/23,6434.4,4690.8,4046.4,172374
55A,55th/Austin,9/1/23,187.3,0,0,3747
55N,55th/Narragansett,9/1/23,415.2,181.3,0,9211
56,Milwaukee,9/1/23,5608.9,3227.4,2929,142959
57,Laramie,9/1/23,1971.2,858.1,502.7,46228
59,59th/61st,9/1/23,2587,1361.9,0,58550
60,Blue Island/26th,9/1/23,9331.3,5046,4175.9,232735
62,Archer,9/1/23,7116.8,5044.9,4190.2,188511
62H,Archer/Harlem,9/1/23,963.7,405.2,0,21299
63,63rd,9/1/23,10208.3,6915.2,6052.4,269003
63W,West 63rd,9/1/23,1314.4,546.5,457.1,31306
65,Grand,9/1/23,6039.4,4449.4,3409.1,160080
66,Chicago,9/1/23,16884.5,12529.3,9876.6,449719
67,67th-69th-71st,9/1/23,6225.1,4038.6,3227.2,160831
68,Northwest Highway,9/1/23,1021.5,449,279,24071
70,Division,9/1/23,6620.6,3966.2,3222.8,168356
71,71st/South Shore,9/1/23,5572.2,4423.6,3069.6,148909
72,North,9/1/23,10277.3,8712.7,6750.7,282864
73,Armitage,9/1/23,3924.6,2377.5,1733.4,99047
74,Fullerton,9/1/23,8965.2,6828.3,5026.7,238578
75,74th-75th,9/1/23,4681.1,3078.9,2732.6,122680
76,Diversey,9/1/23,8084.2,5892.6,3707.5,209685
77,Belmont,9/1/23,13319.1,9540.2,7319.6,350680
78,Montrose,9/1/23,5407.2,3506.3,2966,140506
79,79th,9/1/23,13890.8,10758.9,8506.9,374146
80,Irving Park,9/1/23,7905.2,5470.2,4160.1,206255
81,Lawrence,9/1/23,8313,6445.7,5447.5,225727
81W,West Lawrence,9/1/23,1435.6,839.2,543.7,35627
82,Kimball-Homan,9/1/23,12158.9,7654.6,5835.9,310631
84,Peterson,9/1/23,2904.1,1267.5,888.2,68860
85,Central,9/1/23,8014.3,5657,4197,209556
85A,North Central,9/1/23,460.8,234.1,0,10387
86,Narragansett/Ridgeland,9/1/23,2087,0,0,41740
87,87th,9/1/23,6522.4,4556.3,3403,170244
88,Higgins,9/1/23,987.6,437.1,350.3,23689
90,Harlem,9/1/23,3489.1,2698.4,1778.7,92167
91,Austin,9/1/23,4431.2,2598,1836.6,110796
92,Foster,9/1/23,4702.7,2869.3,2492.4,120863
93,California/Dodge,9/1/23,3348.2,1577.1,0,74851
94,California,9/1/23,8518,5179.2,3917.6,215845
95,95th,9/1/23,4125.3,2944.8,2018.3,107321
96,Lunt,9/1/23,717.9,0,0,14359
97,Skokie,9/1/23,2230.2,1742.9,1243.3,59535
100,Jeffery Manor Express,9/1/23,453,0,0,9060
103,West 103rd,9/1/23,1500.4,794.3,582.5,36893
106,East 103rd,9/1/23,982,339.6,212.5,22401
108,Halsted/95th,9/1/23,732.6,0,0,14652
111,111th/King Drive,9/1/23,2231.3,1154.1,789.1,54342
111A,Pullman Shuttle,9/1/23,227.1,169.7,140.9,6095
112,Vincennes/111th,9/1/23,1223.5,612.8,343.5,29251
115,Pullman/115th,9/1/23,1867.9,1089.4,839.8,47004
119,Michigan/119th,9/1/23,2501.1,1901.3,1244.2,65750
120,Ogilvie/Streeterville Express,9/1/23,260.4,0,0,5209
121,Union/Streeterville Express,9/1/23,339.6,0,0,6792
124,Navy Pier,9/1/23,906,1549.3,962.8,30680
125,Water Tower Express,9/1/23,570.5,0,0,11410
126,Jackson,9/1/23,3975.4,2640.8,2139.7,103410
128,Soldier Field Express,9/1/23,0,0,229.3,229
130,Museum Campus,9/1/23,625.5,525.3,715.6,2582
134,Stockton/LaSalle Express,9/1/23,1390.9,0,0,27818
135,Clarendon/LaSalle Express,9/1/23,1496.9,0,0,29937
136,Sheridan/LaSalle Express,9/1/23,996.7,0,0,19934
143,Stockton/Michigan Express,9/1/23,765.1,0,0,15302
146,Inner Lake Shore/Michigan Express,9/1/23,9810,8156.5,7462.8,274296
147,Outer DuSable Lake Shore Express,9/1/23,8098.5,6839.3,5489.2,223613
148,Clarendon/Michigan Express,9/1/23,1378.4,0,0,27568
151,Sheridan,9/1/23,10633.2,11055.8,8519.6,310541
152,Addison,9/1/23,7897,3658.9,3203.3,192252
155,Devon,9/1/23,5268.9,4537,3460.7,145366
156,LaSalle,9/1/23,3043,0,0,60860
157,Streeterville/Taylor,9/1/23,5771.3,0,0,115426
165,West 65th,9/1/23,231,0,0,4621
169,69th-UPS Express,9/1/23,79.9,0,0,1598
171,U. of Chicago/Hyde Park,9/1/23,616.5,47.9,0,12569
172,U. of Chicago/Kenwood,9/1/23,1193.3,205.9,190.6,25849
192,U. of Chicago Hospitals Express,9/1/23,363.8,0,0,7276
201,Central/Ridge,9/1/23,1542.6,645.4,0,34078
206,Evanston Circulator,9/1/23,409.1,0,0,8182
1001,Shuttle/Special Event Route,9/1/23,33.4,128,72,1668
643,IMD-Jackson  Shuttle,9/1/23,1247.6,886.2,1007.6,34421
1,Bronzeville/Union Station,10/1/23,1125.7,0,0,24765
2,Hyde Park Express,10/1/23,1683.8,0,0,37044
3,King Drive,10/1/23,12323.3,9750.3,7018.5,345206
4,Cottage Grove,10/1/23,11515.9,9489.4,6808.9,325352
X4,Cottage Grove Express,10/1/23,2876.2,0,0,63277
5,South Shore Night Bus,10/1/23,211.5,194.7,191.7,6390
6,Jackson Park Express,10/1/23,5162.3,4635.1,4236,153291
7,Harrison,10/1/23,5274.7,0,0,116044
8,Halsted,10/1/23,15700.4,10810.7,7375.3,425528
8A,South Halsted,10/1/23,2029.7,1554.5,1122.8,56485
9,Ashland,10/1/23,14035.3,13504.3,10972.3,417656
X9,Ashland Express,10/1/23,6077.2,0,0,133698
11,Lincoln,10/1/23,1331.5,711.1,514.1,34708
12,Roosevelt,10/1/23,8439.3,6093,4173.3,230903
J14,Jeffery Jump,10/1/23,5383.8,2762.4,2281.7,140901
15,Jeffery Local,10/1/23,4471.8,3982.4,2303.7,125828
18,16th/18th,10/1/23,3285.5,1934.8,1505.7,87549
19,United Center Express,10/1/23,176.8,171.9,101.1,4452
20,Madison,10/1/23,10990.7,7664.1,5448,299693
21,Cermak,10/1/23,6824.7,4910.9,3355.3,186563
22,Clark,10/1/23,10863.9,11097.2,8253.1,324661
24,Wentworth,10/1/23,1616.6,0,0,35566
26,South Shore Express,10/1/23,2285.6,0,0,50284
28,Stony Island,10/1/23,3458.8,1731.9,1257.4,89308
29,State,10/1/23,6267,5747.3,4722.1,184473
30,South Chicago,10/1/23,2225.1,1126,640.3,56657
31,31st,10/1/23,817.6,0,0,17988
34,South Michigan,10/1/23,2956.4,1686.9,1497.9,79278
35,31st/35th,10/1/23,3531.1,2212,1757.7,95321
36,Broadway,10/1/23,9218.5,10019.9,7964,282707
37,Sedgwick,10/1/23,1058.8,0,0,23293
39,Pershing,10/1/23,1499,502.1,404.8,37010
43,43rd,10/1/23,907.4,496.2,318.8,23542
44,Wallace-Racine,10/1/23,2440.3,1148.8,899.3,62779
47,47th,10/1/23,7578.1,4907.6,3969.7,206198
48,South Damen,10/1/23,733,0,0,16126
49,Western,10/1/23,12057.7,10408.3,8206.4,347934
49B,North Western,10/1/23,4219.8,2955,2596.5,117639
X49,Western Express,10/1/23,5106.6,0,0,112345
50,Damen,10/1/23,7588.2,4675.6,3189.6,201590
51,51st,10/1/23,1161.2,660,563.6,31005
52,Kedzie,10/1/23,6398.3,3998.6,2962.9,171572
52A,South Kedzie,10/1/23,2794.2,1434.8,1111.2,72768
53,Pulaski,10/1/23,14192,9568.7,7193.2,386464
53A,South Pulaski,10/1/23,5998.3,2731.9,1790.7,151844
54,Cicero,10/1/23,7283.9,5320.7,4337,203214
54A,North Cicero/Skokie Blvd.,10/1/23,611.3,0,0,13448
54B,South Cicero,10/1/23,2167,1924.1,1395.8,62350
55,Garfield,10/1/23,6343.3,4737.4,3905,178027
55A,55th/Austin,10/1/23,181.1,0,0,3984
55N,55th/Narragansett,10/1/23,394.6,158.4,0,9314
56,Milwaukee,10/1/23,5377.3,3092.3,3066.2,146001
57,Laramie,10/1/23,1921.4,732.6,489.7,47650
59,59th/61st,10/1/23,2326,1279.8,0,56292
60,Blue Island/26th,10/1/23,9242.9,4790.9,3859.7,241806
62,Archer,10/1/23,6909.6,4773.3,3774,189975
62H,Archer/Harlem,10/1/23,915.6,399.3,0,21741
63,63rd,10/1/23,9851.3,6359.6,5934.3,271838
63W,West 63rd,10/1/23,1233.3,479.5,462.8,31365
65,Grand,10/1/23,6017.7,4446.7,3141.7,165884
66,Chicago,10/1/23,16845.6,12010.7,9287.4,465084
67,67th-69th-71st,10/1/23,6144.3,3884,3309.2,167256
68,Northwest Highway,10/1/23,994,411.1,256.1,24793
70,Division,10/1/23,6494.4,3964.7,3292.8,175200
71,71st/South Shore,10/1/23,5880.6,4217.5,3302.4,162754
72,North,10/1/23,10072.5,7974.7,6475.2,285870
